BVAExport,Image,Gel_1_Run_1_Pig_1807_45034 CY3.gel,,Gel_1_Run_1_Pig_1807_45034 CY5.gel,,Gel_1_Run_2_Pig_1807_45046 CY3.gel,,Gel_1_Run_2_Pig_1807_45046 CY5.gel,,Gel_2_Run_1_4810_45035 CY3.gel,,Gel_2_Run_1_4810_45035 CY5.gel,,Gel_2_Run_2_Pig_4810_45047 CY3.gel,,Gel_2_Run_2_Pig_4810_45047 CY5.gel,,Gel_3_Run_1_Pig_1209_45036 CY3.gel,,Gel_3_Run_1_Pig_1209_45036 CY5.gel,,Gel_3_Run_2_Pig_1209_45048 CY3.gel,,Gel_3_Run_2_Pig_1209_45048 CY5.gel,,Gel_4_Run_1_Pig_1906_45037 CY3.gel,,Gel_4_Run_1_Pig_1906_45037 CY5.gel,,Gel_4_Run_2_Pig_1906_45049 CY3.gel,,Gel_4_Run_2_Pig_1906_45049 CY5.gel,,Gel_5_Run_1_Pig_3908_45038 CY3.gel,,Gel_5_Run_1_Pig_3908_45038 CY5.gel,,Gel_5_Run_2_Pig_3908_45050 CY3.gel,,Gel_5_Run_2_Pig_3908_45050 CY5.gel,,Gel_6_Run_1_Pig_3106_45039 CY3.gel,,Gel_6_Run_1_Pig_3106_45039 CY5.gel,,Gel_6_Run_2_Pig_3106_45051 CY3.gel,,Gel_6_Run_2_Pig_3106_45051 CY5.gel,,Gel_7_Run_1_Pig_2107_45040 CY3.gel,,Gel_7_Run_1_Pig_2107_45040 CY5.gel,,Gel_7_Run_2_Pig_2107_45052 CY3.gel,,Gel_7_Run_2_Pig_2107_45052 CY5.gel,,Gel_8_Run_1_Pig_2712_45041 CY3.gel,,Gel_8_Run_1_Pig_2712_45041 CY5.gel,,Gel_8_Run_2_Pig_2712_44495 CY3.gel,,Gel_8_Run_2_Pig_2712_44495 CY5.gel,
,Group,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,
Master No.,ProteinID,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume
331,,,,,,2.45451,694370,-2.028007,362009,-1.816084,615841,3.354402,176471,,,,,6.884834,648642,-4.178117,286967,,,,,1.651435,2416102,3.777121,219515,,,,,,,,,2.032092,4837418,-2.606662,4046552,-1.08847,1383002,3.310646,201512,,,,,,,,,3.374583,1357483,-4.442492,783925,-1.269103,1334810,2.462763,195320,1.250989,2691742,2.016766,220464
330,,-1.131019,140972,-2.013379,434574,-1.101762,231073,-1.186316,556928,1.93558,1753194,1.027081,43760,1.19022,1826657,3.322559,233425,3.098917,182456,-1.251924,598510,1.437832,216172,-1.04262,488482,2.396068,5093290,2.298363,194074,1.954075,2298064,4.508317,180510,3.213593,461380,-1.516175,739043,1.233006,239586,-1.011783,850958,4.292664,4520521,1.802516,76752,,,,,2.334086,294942,-1.55447,425291,3.114867,316594,-1.525446,576837,4.17225,7399037,1.639444,136116,3.088195,4321269,2.721645,193482
329,,2.068334,26579386,-3.533501,19957472,1.48992,41840940,-2.384157,30567954,-2.674494,12959035,3.607814,5881828,-2.10566,25226618,3.818853,9285928,,,,,2.201903,29425725,-3.484442,12992095,-2.625176,17218169,2.942933,5284153,-1.973469,18680143,3.188161,4001444,2.754568,45395663,-4.191069,30689320,2.22218,25068752,-4.085854,12234047,-1.354524,26032227,2.913004,4153250,-1.262936,25328443,2.236155,3767698,1.931958,21500313,-4.847268,12011547,3.098595,27948642,-5.943323,13138729,-3.023943,23156536,2.591337,8495303,-2.377364,17002238,2.41504,4959393
328,,,,,,,,,,,,,,,,,,,,,,,,,,2.78091,3439732,1.251033,61469,3.475099,1675075,1.417227,23258,3.907487,453858,-1.097594,825908,,,,,3.728823,3610165,-1.162165,33685,2.367626,5115060,2.588205,294524,1.881807,330800,1.887922,1736294,3.713653,269118,-1.627955,385377,3.384718,5410658,1.906367,142673,1.538315,3014580,1.924482,191601
327,,,,-3.790764,6429367,-39.238346,241477,-2.603066,9446349,-4.381148,13862281,3.465914,9901346,-462.546509,51590,3.726849,4071062,2.792521,25243258,-4.152954,27700831,-1.330323,1247312,-4.336083,1296337,-238.785706,270311,3.115351,7987826,,,5.685002,3878262,,,-4.955403,11959381,-12.839879,325780,-3.224219,5748578,-5.31751,18912708,3.388287,13778159,,,3.002517,4061884,,,,,,,,,,,2.713151,3511415,,,3.31026,3275359
326,,,,,,2.194222,517210,-2.724994,224483,,,,,,,,,8.190894,292901,-4.626284,98369,2.718405,139543,-3.897417,44617,,,,,,,,,4.267208,1848820,-12.575888,268883,,,,,-2.138627,669627,3.294371,190761,-2.289674,302816,3.031448,110710,2.898794,881967,-3.701002,430095,3.563256,695264,-8.343043,202472,-1.943078,1229640,2.813929,314767,-2.110994,1128659,2.821916,341583
325,,,,,,,,,,,,,,2.759238,1951811,-1.391007,23279,1.466779,44307,-1.497048,256787,,,,,,,,,1.990365,780552,-1.002904,13313,1.340581,162730,-1.206767,785059,,,,,1.951023,512955,-1.150519,9240,1.767205,1381531,-1.70995,24081,,,,,1.073681,39013,1.009954,317704,2.424613,1670253,-1.168781,27594,2.639476,1273060,-1.383458,17712
324,,1.46402,11394513,-3.61897,11801857,1.14499,11285307,-2.016384,12685308,-4.520545,39832407,3.611943,30592996,-176.246979,395796,4.591264,14661229,5.191969,29080311,-2.300749,30981242,1.565677,19458405,-1.874656,22457786,-10.611738,16232872,3.63227,24854762,,,6.342229,12377189,2.383438,16189337,-3.016569,17573694,1.70502,10191161,-2.625536,10087319,-6.170225,27656630,3.676047,25364733,-4.635747,33992753,3.141148,26072262,2.345426,28855582,-4.053674,15878448,2.636927,18261347,-9.811947,6110353,,,3.031106,14618007,,,2.785692,12497226
323,,3.556989,871947,-5.177894,259801,3.117596,255493,-2.96986,71612,-1.485912,407340,3.968658,112992,-1.51137,624406,5.902491,254987,,,,,,,,,,,,,,,,,4.519574,412164,-6.357523,111953,3.449024,454861,-5.284137,110588,-2.337071,633161,1.922443,115024,-2.04091,644919,1.931681,133921,,,,,4.336343,525557,-9.10531,115236,-1.283204,1118671,3.884999,261094,-1.200233,1290916,3.071579,241784
322,,,,,,,,,,-1.585122,12213799,-1.862741,488894,-1.87008,6340732,-1.787528,303663,1.605786,88599,1.218793,855800,-2.328106,698536,-1.187444,4639399,2.455334,37947642,-1.60034,383629,,,,,1.224136,1900533,-1.337049,9062531,,,,,1.960117,28346596,-1.325839,441039,1.992631,27782744,-1.62327,452420,-1.418012,1509834,-3.347859,3345730,-1.170268,265201,-3.899056,689109,2.906959,38196638,-1.326646,463702,2.704139,27688824,-1.450804,358566
321,,2.204419,2481372,-1.711268,3609659,1.833679,2367699,-1.127619,2971691,1.440847,4651450,3.132991,475755,-1.154963,4234052,3.547723,794180,6.327509,2203212,-1.928631,2297605,1.829819,1465841,-1.597297,1698934,1.647743,8930739,2.565939,552451,1.40596,3881193,3.172433,298161,3.237391,3228479,-3.091537,2517558,1.933061,1732609,-1.71999,2309024,1.629073,8246034,2.707166,554075,1.141934,8878040,2.611094,1069259,2.276572,2996199,-1.980058,3477445,2.584108,679726,-1.742642,1306778,-1.576582,2852920,2.141839,451025,-1.654326,9931800,2.244622,1873677
320,,-1.880118,922360,-2.572378,3699450,-2.343639,953816,-1.524168,3806143,-1.864017,5787257,-1.687374,300722,-1.788123,4795556,-1.631528,240595,1.492877,1199700,-1.277091,8008072,-2.151135,616053,-1.173511,3825446,2.482514,38168698,-1.527855,399745,2.276879,24054714,-1.199329,299908,1.263261,1616630,-1.47888,6753605,-1.346919,931242,-1.177064,4721754,1.866404,21036162,-1.289605,353389,1.890987,20280007,-1.537191,367482,-1.310344,1130652,-3.788127,2046155,-1.158099,892900,-4.668343,1917664,2.905581,32828655,-1.300899,406616,2.608563,20733134,-1.413226,285729
318,,2.059499,359804,1.321285,1266740,2.030502,650493,1.49367,1241814,4.269096,5193998,4.196439,240160,1.892015,3835624,4.435744,411645,5.785433,240983,1.25943,667614,1.971341,277701,1.064559,508006,,,,,1.902136,1559621,2.540715,70925,2.609152,379093,2.163362,2453164,2.130943,489700,1.536168,1564215,2.607594,4866064,2.446816,184624,1.572816,6186988,2.319485,480593,2.169431,813595,-1.422052,1379735,2.619193,335766,-1.185562,936120,1.998934,4621979,1.971357,213404,1.03662,2815009,1.957865,270113
317,,-1.758254,331880,-2.086796,1534508,-2.158083,863756,-1.567602,3085931,-1.116032,2736335,-1.690196,84989,-1.403113,2134176,-1.495636,91652,1.635179,277301,-1.37277,1572133,-1.800136,253230,-1.27567,1210502,,,,,2.214359,7517122,-1.222527,94539,1.162866,396088,-1.453319,1829162,-1.262631,940524,-1.202117,4377226,1.699892,6552927,-1.176796,132453,1.757136,6740715,-1.6054,125864,-1.30454,382844,-2.359019,1107635,-1.077011,793202,-4.420858,1672955,2.568773,11955833,-1.382629,157600,2.258976,8510679,-1.464365,130709
316,,,,,,-1.86552,456624,-1.305537,1693294,1.624497,1507524,-1.487933,29337,1.298537,1263053,-1.136066,39193,2.153394,133660,-1.506248,524424,-1.188203,99008,-1.134884,351150,1.953939,2423356,-1.2783,38541,2.075809,2388526,-1.048384,37367,1.294401,158383,-1.43267,666568,-1.296724,431185,-1.188536,2084483,1.608737,2183672,1.112897,61081,1.789677,2351099,-1.688611,40978,,,,,-1.108536,263105,-3.136852,804955,2.207652,3014340,-1.645426,38850,2.102007,2927219,-1.466037,48259
315,,1.717688,5102013,-4.057314,4017400,1.871063,9203623,-2.607141,4896304,,,,,,,,,4.275428,2656193,-3.007833,2628617,1.244501,1800192,-2.775764,1765324,,,,,-1.367416,19387353,3.672913,3315093,2.207019,3694532,-4.216541,3098476,1.429443,1644232,-3.655153,1394409,1.061088,27595366,1.064851,1119754,-1.58644,27779013,2.05077,4760379,,,,,,,,,1.753263,28460375,1.662702,1263618,2.826816,27212536,1.294489,633100
314,,2.687483,14868375,-5.383948,5639016,2.017658,28852454,-2.771752,13388859,-2.636781,15388635,4.387519,8374270,-2.251284,19529112,4.440067,8936083,,,,,1.948401,16583072,-4.5189,6380245,-1.741706,20853569,4.743591,6844033,-1.775973,18380004,5.574902,6195626,3.579377,19339687,-7.394643,5702640,2.335261,18416006,-4.025862,8679620,-1.708892,26479244,3.963798,7252384,-1.431409,24149830,2.966637,5401651,2.773409,38062904,-5.611927,12794545,3.570891,20391618,-6.41213,7710091,-2.319864,22480747,2.425511,5922216,-2.243091,24557824,2.321446,6496772
313,,,,,,2.674563,77172,3.128873,234292,2.920783,1905215,-1.105576,27753,3.210573,1866431,1.442405,38385,,,,,,,,,1.813962,874636,1.657241,31742,2.197361,1092418,1.897322,32114,-1.83181,15896,3.071973,698131,-1.22391,97471,-1.000442,528363,1.596896,1376620,1.478883,51549,2.143693,1498270,-1.2643,29118,-2.495066,26212,5.107554,1747608,,,,,1.355552,916120,-1.476047,21436,1.583425,991516,-1.766407,18010
311,,2.662316,15822877,-5.302564,6150726,1.425151,15040139,-3.905177,7013145,,,,,-2.626856,20591119,4.529395,11215056,6.784943,19968170,-5.844673,6408153,1.77091,16202861,-4.940231,6273810,-2.918136,16076777,5.684583,10593824,,,6.222267,4384672,3.279327,18447641,-7.586822,5786919,1.748757,10955721,-5.300776,5236867,,,,,-2.379793,6793141,3.394022,2890073,,,,,3.588318,15760079,-6.473542,5873706,-2.798232,12423629,2.517873,4098017,-2.41287,15757551,2.590133,5003191
310,,,,,,,,,,3.87246,2852236,-1.482814,23365,,,,,1.243684,45400,1.294544,601400,,,,,,,,,1.277644,777916,-1.555452,13327,1.078098,71653,2.773818,1438815,,,,,3.516105,2957596,-1.187056,28652,3.750893,2021090,-1.833904,15476,-1.52579,42889,2.358102,807332,,,,,4.187799,2804490,-1.666194,18817,3.218389,1578729,-1.998664,12469
309,,,,,,,,,,2.382185,3773507,-1.531332,48658,1.733217,2741341,-1.471242,49212,,,,,-2.077384,77471,-1.505167,362205,4.805952,6967950,-1.267998,45421,3.383457,4516366,-1.130579,40197,,,,,-1.26348,58376,2.318811,757823,,,,,,,,,,,,,,,,,3.62288,4880779,-1.276005,49430,3.206366,4356401,-1.634619,42228
308,,,,,,1.945804,336994,1.150786,517226,6.39713,2082254,1.88917,28925,,,,,6.130719,360459,-1.093965,683978,2.065891,277565,-1.833265,248265,1.95107,703004,2.247098,32163,1.624399,655066,2.106395,28920,1.371466,89917,1.66718,853081,1.387179,86915,1.3161,365385,1.733643,1129205,2.320522,61115,4.708966,1874994,2.479437,52001,2.786054,218278,4.726912,1937523,1.843426,272971,2.477026,3175471,1.840357,672842,1.27338,21796,1.46673,1419698,-1.367846,35951
307,,,,,,2.215147,613301,-1.815547,395755,4.200353,2522610,1.702975,48109,7.232601,2143785,2.280503,30943,7.29734,218628,-1.342676,283969,2.161211,192678,-1.52965,197436,1.457289,641408,4.925331,86114,1.615078,682984,7.063237,101692,1.997781,115303,1.99957,900701,1.648711,118935,-1.138705,280707,2.212052,1113232,3.560549,72453,1.436295,1125828,2.237123,92364,,,,,3.75429,165588,1.146793,437898,2.420856,778119,2.371046,35680,4.070045,1044306,2.000982,26084
306,,,,,,2.151312,888614,-1.714387,625264,,,,,2.255303,1394295,2.973123,84141,7.688527,602745,-2.069614,482061,2.234036,243358,-2.374067,155434,,,,,1.19594,1473074,4.007135,168041,,,,,,,,,,,,,1.702782,325050,2.164329,21762,2.720545,162099,3.817595,1190044,2.600839,104127,1.461349,506513,1.752607,1972172,1.480031,77972,1.324998,1932532,1.21429,89978
305,,,,,,,,,,-1.706515,921962,3.316884,245475,-1.039594,2094981,3.403269,339301,8.074595,1916046,-6.293909,479806,1.155915,433080,-2.664837,476272,1.312501,4155678,4.250264,534574,,,,,3.966525,575368,1.265705,1432911,2.538522,378206,2.125167,1402943,2.066858,1811245,3.107896,110124,2.528758,4830373,2.064428,207710,,,,,,,,,1.95708,3843155,2.53718,233259,,,,
304,,,,,,1.122224,88074,2.073445,422302,4.563426,1129158,1.154476,13437,4.437603,1315548,1.342595,18220,,,,,,,,,3.181218,1320962,2.843566,46904,3.608887,1402055,2.998286,39658,2.293512,70355,1.72802,413708,1.455642,55208,1.440197,242030,2.203609,636990,3.177567,37140,2.599756,1033558,2.46556,51630,,,,,,,,,3.099365,968312,1.985255,29038,3.311025,965617,1.550099,22967
303,,3.415582,2407179,-5.832011,663150,1.888396,1639327,-2.282184,987153,-1.669989,2330077,3.547932,649401,,,,,8.043771,1781605,-5.71992,492791,,,,,,,,,,,,,3.157579,1683016,-2.109079,1972388,1.565812,706404,-1.053446,1897584,1.995757,6618203,2.944012,394749,,,,,,,,,3.131754,2483696,-2.562109,2679785,-1.016997,5442101,2.473703,640976,1.323335,2541861,1.967602,192009
302,,,,,,,,,,-2.53461,2880679,4.686031,1609404,,,,,7.659783,2900320,-13.642686,353208,2.389533,23255395,-5.102233,6461508,,,,,-2.060702,13876169,6.414716,6244940,4.035904,2791363,-4.555797,1184847,2.466945,18190267,-3.667042,8909705,-1.689705,4959216,4.46938,1514329,-1.675277,18044676,3.60348,5737757,,,,,,,,,-2.964826,3956820,2.484941,1364801,-1.858926,802118,2.483686,188148
300,,,,,,1.653763,675546,2.307147,2445793,1.5787,3560469,3.029603,321401,2.78551,2610879,1.982875,85079,,,,,1.419684,522541,1.100141,1371704,4.720395,8542207,3.95497,284305,5.320514,5884114,-1.686939,22320,3.998134,1365877,-1.535203,1736759,1.845854,816690,1.112695,2181401,1.509906,3649150,2.016279,197034,1.619163,3484555,2.412093,273423,,,,,3.170928,334612,-1.175302,777307,1.200132,2344197,2.025639,185240,,,,
298,,2.015733,816718,1.034975,2301206,2.742408,2268847,-2.170005,989407,-1.286347,2321330,4.87612,684894,-1.109594,3872932,4.89869,963671,5.188502,839841,1.069943,2204025,2.445996,4899473,-4.83903,1402228,-1.50211,3695313,5.823578,1284081,2.82013,6735507,4.948745,402404,4.08496,1795539,-5.941,577429,2.66242,2309908,-3.163164,1215335,-2.680433,1428833,4.254436,658836,-1.952682,1304216,3.607232,483882,3.101862,2819633,-4.601538,1033513,4.056007,1089586,-3.898867,596501,-4.621416,785754,2.449008,416351,-1.193145,2854807,2.09628,362762
296,,-1.17617,2152995,-1.204674,11535326,-1.225175,4870440,,,1.29624,13560206,-1.041982,472253,,,,,2.708232,7567821,-2.056902,17289101,-1.244831,7542735,-1.39277,22837219,-3.069081,31375386,-1.119205,3417726,-2.295524,31601496,1.041481,2572213,1.009372,10340804,-2.49372,32063184,-1.358164,6113669,-1.668612,22049485,-2.236111,32155520,1.041148,3026985,-1.931798,24150916,-1.187538,2069341,-1.088334,9829522,-1.496647,37395904,1.147117,4801789,-1.546103,23439253,-2.695002,27299427,-1.289419,2671323,-2.260275,19133042,-1.257849,1746704
295,,-1.171679,2468217,-1.021946,15529251,-1.155989,5571308,-82.316223,203043,1.634656,14128444,-1.079707,376544,,,1.272585,1807432,1.790173,5918627,-2.421075,17378756,-1.801766,5616311,-1.705408,20100391,-2.126383,18567352,-1.53952,1018722,,,,,,,,,-1.618046,2368396,-1.119319,15170176,-1.771688,28641514,1.064356,2183831,-1.844751,24089224,-1.149004,2037151,-1.29868,4116948,1.04673,29279319,1.218255,5125620,-1.490323,24440765,-2.533668,26934143,-1.819894,1755555,-2.540969,21604171,-1.928783,1445959
294,,,,,,-1.540722,260576,5.503294,5733821,7.767621,13391096,-1.964218,41285,9.377163,16777385,-1.008293,81229,4.699859,164591,1.071437,477517,-2.079543,89828,1.46361,926165,,,,,,,,,-1.308791,335036,3.185917,10903035,-1.473791,410694,3.475184,9320340,3.182069,4720521,-1.593601,37640,3.395214,4562617,-1.722684,41089,-1.205807,204637,1.075725,1388711,,,,,4.322788,9493935,-1.270423,80936,3.536766,7949190,-1.477009,77310
293,,-1.147656,3328686,-1.469117,14269686,-1.326523,4735170,-1.061888,15350906,-1.034742,11510224,-1.01399,552505,,,,,3.885731,13666937,-1.417002,31588507,1.031737,6493367,-1.170823,18209292,-2.410594,30617592,1.322501,3877400,-1.936018,20843947,1.850308,2542139,-1.229028,5990909,-1.862567,30852731,-1.474456,4910199,-1.705407,18810595,-2.031565,19145537,1.025076,1612142,-1.876501,17533873,-1.199024,1445383,-1.300718,4912892,-1.18989,28097145,1.07356,2508716,-1.428002,14167171,-2.330367,21414398,-1.015221,2301322,-1.566206,13191139,-1.053041,996755
288,,-1.4722,352926,2.287953,6523551,-1.435869,478657,3.680142,6563967,4.275929,14451343,-1.318253,120596,4.950604,15070007,-1.521281,91599,2.058473,454298,1.525366,4284210,-1.761441,253587,1.653314,2501692,4.147786,22086331,-1.208004,175101,4.267118,12878502,-1.109338,92626,,,,,-2.3113,95137,1.739214,1694565,2.716148,10434217,-1.278342,121509,3.101859,8247067,-1.346672,103992,,,,,1.106512,424472,1.799792,5977257,3.877692,18630824,-1.203389,186922,4.279376,11855955,-1.435877,98026
287,,-1.367444,131472,1.493786,1473729,,,,,2.701311,2747922,-1.017829,47012,3.672708,717642,1.134413,10147,2.421562,97293,-1.557666,328256,,,,,,,,,,,,,,,,,,,,,1.196034,950008,1.034785,33234,1.74995,1063299,-1.490116,21478,,,,,1.110551,278618,1.366,2966936,1.239859,903214,-1.214892,28073,1.380442,1099208,-1.239559,32636
286,,-1.318378,3331269,-1.059257,22752796,-1.424385,2803798,2.340304,24255430,1.107349,20760424,-1.196686,736929,,,,,,,,,-2.377078,2076349,-1.903162,8785197,1.321791,20655754,-1.48716,417417,-1.207856,17754669,-1.190723,613173,-1.183219,4056930,-1.648267,22729308,-1.759888,681094,1.329812,7062879,-1.160267,27634797,-1.059244,1223960,-1.163639,21115303,-1.287192,1005441,-1.391844,694947,2.180068,11032174,1.054767,3669193,1.208312,36389793,-1.49764,30734353,-2.336294,922384,-1.440496,25297303,-2.392408,773844
285,,-1.139243,3473684,-1.066713,20358491,-1.357587,3671359,1.270212,16429846,,,1.061985,1718569,,,1.153246,1527885,,,,,1.232031,3156201,-1.009453,8596862,-1.132431,19970123,1.785128,1603657,-1.256972,15335155,2.204515,1446748,,,,,-1.624636,3920232,-1.251315,22552817,-1.466647,18479508,-1.001006,1094784,-1.266953,17546057,-1.210137,967587,,,,,-1.029183,1738179,-1.065461,14535718,-1.304574,28275217,1.240349,2142035,1.049805,15150387,1.167477,855984
284,,2.984035,4282808,-3.791931,2077068,2.61434,693535,1.231094,847540,1.161961,1476619,3.190616,190724,3.094474,3134503,1.004941,46598,,,,,,,,,,,,,1.851627,2722415,4.074316,203949,3.072177,409180,-1.238414,839370,,,,,1.122175,1627456,4.399043,257962,1.448635,5030278,3.157879,577581,2.556777,1680322,-1.923423,1787614,1.951658,412937,-1.124696,1628665,2.919476,1052679,2.302467,38868,,,,
283,,-1.285916,50333,1.418236,503733,,,,,,,,,,,,,2.652332,63012,-1.898278,159271,,,,,1.380943,3407929,1.162538,113965,2.058346,872344,-1.165883,12376,-1.088349,33525,-1.207577,235816,-1.754755,339465,-1.143906,2307388,1.177811,382282,1.079724,14170,,,,,,,,,1.021703,129189,1.181587,1293461,1.283846,310958,-1.208394,9384,,,,
282,,,,,,,,,,2.712686,3320617,1.050291,60476,3.30392,7335121,1.120425,113869,,,,,-1.456523,237642,-1.485703,789209,1.541311,2228086,1.463577,84044,2.244931,1195111,1.042334,18892,,,,,,,,,1.104794,1106291,1.194892,48380,,,,,,,,,1.056322,110233,1.207374,1090797,1.193925,559024,-1.233737,17768,1.283991,2479050,-1.257857,77982
281,,1.119276,122685,1.018136,612416,1.071268,151842,1.59237,585734,5.501335,5244233,1.274704,57158,6.656662,6020310,1.908544,79015,,,,,,,,,2.525477,2134639,2.499068,83909,1.808185,1265579,2.239674,53370,2.785644,271029,1.039704,789498,1.372222,139213,1.06123,477051,1.145166,834613,1.820726,53655,1.254318,533662,1.289154,28890,1.359062,132451,1.347982,687304,1.39388,181910,1.229233,1388840,1.547763,1058908,1.340541,42938,,,,
278,,1.027422,235259,-1.229389,1022103,,,,,3.0259,1502197,1.197622,27967,2.950521,2184289,1.044357,35392,,,,,-1.405991,67773,-1.413547,228356,,,,,,,,,-1.237415,31938,-1.201357,256745,,,,,1.22599,702424,1.107329,25653,1.336747,980562,-1.264733,30550,,,,,,,,,1.187719,827602,-1.251242,26072,1.31074,558551,-1.267686,17078
277,,-1.245733,80131,1.476314,808706,,,,,2.90847,1018753,1.04417,17204,2.983333,5580239,1.083749,92795,,,,,-1.426889,72873,-1.493408,235864,1.524685,4664708,1.217407,147955,2.490139,436270,-1.096073,5442,-1.186,25893,-1.293807,185246,,,,,1.188158,491766,1.130366,18917,,,,,,,,,1.034323,207870,1.175729,2045643,1.248674,314239,-1.015251,11605,1.198066,1734403,-1.368058,53761
275,,,,,,,,,,,,,,3.085788,5534102,-1.143473,71796,,,,,-2.138582,118087,-1.728276,494992,,,,,1.5193,994181,-1.298514,17157,,,,,-1.595279,34136,1.148874,277218,2.189731,1090251,1.084498,21833,2.018006,2207832,-1.534108,37564,,,,,-1.122409,97290,1.51521,1432448,1.474599,1278629,-1.343378,30219,1.626227,885444,-2.06849,13373
274,,-1.181767,146782,1.312353,1249228,,,,,2.861139,722825,1.010552,12009,3.073897,516405,1.055999,8121,,,,,,,,,,,,,,,,,,,,,,,,,1.272878,528199,-1.018746,16470,1.34596,1108738,-1.256381,34535,,,,,1.028108,304369,1.249084,3201401,1.645064,332182,-1.166978,8101,1.328184,949399,-1.224313,29662
272,,-1.527339,480349,1.07884,4343463,-1.502446,587905,2.784374,6382578,1.912392,19359136,-1.123657,423769,2.966906,19403139,-1.013516,295381,1.471287,697088,-1.492065,4041135,-2.061169,601015,-1.773379,2366360,,,,,1.673064,13936772,-1.074852,263856,-1.295686,560843,1.189086,6743815,-1.454581,104282,1.11997,752754,2.171305,9335277,1.051557,182805,2.176396,12285949,-1.203966,246968,-1.444879,262419,-1.138921,1741735,-1.132016,435617,1.881103,8030763,-1.056777,4422130,-2.452969,89193,-1.035921,5072049,-2.521435,105868
271,,2.141826,1085444,-1.149492,2419379,1.44808,375723,2.040499,1373961,-1.959836,467692,1.769456,76291,1.455606,1968061,2.887511,178716,5.974447,682905,-1.318102,1103607,1.866919,692152,-2.952247,425409,1.190112,5748307,4.732337,907982,2.779884,7821842,1.309947,125488,1.013745,221990,-1.198702,1425755,1.121772,197351,-1.095507,711572,4.124283,6334584,1.207735,75005,2.680365,5289651,1.567722,162962,1.748859,621246,-1.360597,1365929,1.213607,371019,-1.055478,2507584,1.654685,3345776,2.316528,219294,2.016615,1558813,1.283869,50419
269,,1.08949,495069,1.287733,3211105,-1.463845,518077,2.518812,4957332,2.661402,6357941,-1.282674,87608,1.819316,15878279,-1.014779,393703,6.279591,2255623,-2.720458,1680328,1.050011,260971,1.147306,965965,1.662992,4864751,1.741217,202336,1.915953,3849008,2.04812,140083,-1.61204,288798,-1.681666,2160635,-1.910439,512833,-1.227844,3535620,-1.050418,2570171,-1.034911,105480,-1.004034,1763474,-1.019239,91501,-1.646911,192951,1.587928,2639956,-1.134915,221909,1.358804,2962660,1.245872,3393585,1.118626,142652,1.166458,2846128,-1.04216,118947
268,,-1.321584,479544,1.388057,4827443,-1.574068,579143,1.826394,4320822,1.529076,5293420,1.310304,213370,-1.545877,1259301,1.372354,122297,3.033547,725708,1.25893,3832779,-1.022089,389042,1.268114,1708153,2.58779,13285798,1.344637,274229,3.324534,2140998,1.264093,27716,-1.241805,176840,1.357159,2326033,-1.527728,332576,1.085227,2443189,3.358223,14233018,-1.421703,120539,3.52957,11665942,-1.624324,107179,1.204329,462956,-1.052962,1909989,,,,,3.191614,13307527,-1.074418,181686,2.280021,4900108,-1.388576,78632
267,,1.24948,316948,1.1573,1610983,-1.321224,245607,2.54049,2139426,2.683454,2765448,-1.326288,36550,,,,,7.705476,3110770,-4.948812,1038170,1.148237,216903,-1.231579,519583,1.558633,2479695,1.921118,121411,2.073823,1581288,1.993564,51753,-1.056081,110671,-1.145049,796633,-1.81273,109065,1.025533,898396,,,,,,,,,-1.504538,101177,1.601632,1275547,-1.011623,150522,1.36418,1798362,1.35971,1703270,1.374429,80606,1.813708,2805657,-1.212516,64816
266,,-1.063047,4039816,,,-1.282804,2522271,2.531677,21258029,,,1.068965,1995920,1.748714,22853024,1.108268,663002,2.057259,4592760,-1.493173,19027224,,,,,1.011925,19828692,-1.243564,625932,-1.00909,24056919,1.010392,835076,-1.0936,2629365,-1.072233,20930107,-1.645746,1947027,1.23892,17590480,-1.008467,26783826,1.167789,1275404,1.036471,23143018,-1.044298,1126218,-1.214397,1997026,1.87572,23799133,1.173054,2317976,1.27309,21778939,-1.341827,28246672,-1.43749,1234431,-1.302079,21957899,-1.518801,956378
